sample_id,dataset,dataset_key,cell_id,diagnostic_round,soc_percent,temperature_c,source_matrix_file,pseudo_soh_label_percent,pseudo_soh_label_percent_expected_rmse,pseudo_label_task,pseudo_label_status,pseudo_label_quality_verdict,pseudo_label_uncertainty_tier,pseudo_label_weight,pseudo_label_weight_rule,confidence_note
post_dib_selected::stanford::63,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_V4_Ch1,5,50.0,23.29633331298828,cleaned_training_set_v2.csv,90.3161067024827,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::64,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_V4_Ch1,5,20.0,23.29633331298828,cleaned_training_set_v2.csv,81.64946404828686,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::65,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W10_Ch6,5,80.0,22.80996894836425,cleaned_training_set_v2.csv,95.55169307931148,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::66,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W10_Ch6,5,50.0,22.80996894836425,cleaned_training_set_v2.csv,98.38555866791161,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::67,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W10_Ch6,5,20.0,22.80996894836425,cleaned_training_set_v2.csv,92.24910253993232,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::68,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W8_Ch4,5,80.0,22.66443634033203,cleaned_training_set_v2.csv,94.71316991436673,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::69,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W8_Ch4,5,50.0,22.66443634033203,cleaned_training_set_v2.csv,98.58440573621368,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::70,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W8_Ch4,5,20.0,22.66443634033203,cleaned_training_set_v2.csv,94.1292655057361,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::71,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W9_Ch5,5,80.0,23.03773498535156,cleaned_training_set_v2.csv,94.79326509160718,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::72,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W9_Ch5,5,50.0,23.03773498535156,cleaned_training_set_v2.csv,97.97990410222675,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::73,Stanford SECL INR21700-M50T,stanford_secl,Diag_5_W9_Ch5,5,20.0,23.03773498535156,cleaned_training_set_v2.csv,93.73498536092966,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::74,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_V4_Ch1,6,80.0,23.38847138421075,cleaned_training_set_v2.csv,92.72253340040868,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::75,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_V4_Ch1,6,50.0,23.38847138421075,cleaned_training_set_v2.csv,94.87636998438026,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::76,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_V4_Ch1,6,20.0,23.38847138421075,cleaned_training_set_v2.csv,84.4432260436747,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::77,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W10_Ch6,6,80.0,23.11371421813965,cleaned_training_set_v2.csv,93.633944916227,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::78,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W10_Ch6,6,50.0,23.11371421813965,cleaned_training_set_v2.csv,94.4083444274021,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::79,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W10_Ch6,6,20.0,23.11371421813965,cleaned_training_set_v2.csv,85.50200365554755,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::80,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W8_Ch4,6,80.0,23.1486873626709,cleaned_training_set_v2.csv,94.26054712132613,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::81,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W8_Ch4,6,50.0,23.1486873626709,cleaned_training_set_v2.csv,94.70440746524147,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::82,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W8_Ch4,6,20.0,23.1486873626709,cleaned_training_set_v2.csv,85.22752933599592,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::83,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W9_Ch5,6,80.0,23.40268325805664,cleaned_training_set_v2.csv,93.97262870381772,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::84,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W9_Ch5,6,50.0,23.40268325805664,cleaned_training_set_v2.csv,95.09209265042664,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::85,Stanford SECL INR21700-M50T,stanford_secl,Diag_6_W9_Ch5,6,20.0,23.40268325805664,cleaned_training_set_v2.csv,84.64553389020178,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::86,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_V4_Ch1,7,80.0,23.796818399031224,cleaned_training_set_v2.csv,90.91978098819702,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::87,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_V4_Ch1,7,50.0,23.796818399031224,cleaned_training_set_v2.csv,89.75899950671551,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::88,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_V4_Ch1,7,20.0,23.796818399031224,cleaned_training_set_v2.csv,84.1739952340978,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::89,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_W10_Ch6,7,80.0,22.946128845214844,cleaned_training_set_v2.csv,92.67742474698449,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::90,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_W10_Ch6,7,50.0,22.946128845214844,cleaned_training_set_v2.csv,94.85156678481077,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::91,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_W10_Ch6,7,20.0,22.946128845214844,cleaned_training_set_v2.csv,86.63148007347904,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::92,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_W8_Ch4,7,80.0,22.939430236816406,cleaned_training_set_v2.csv,94.17999156577058,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
post_dib_selected::stanford::93,Stanford SECL INR21700-M50T,stanford_secl,Diag_7_W8_Ch4,7,50.0,22.939430236816406,cleaned_training_set_v2.csv,94.799260954432,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
